Family name	Gene name	Genomic Reference	Gene Region	Transcript Region	GO terms
C2H2	Solyc09g089590.1.1	SL2.40ch09	64669031-64669624	SL2.40ch09:64669031..64669624	GO:0005622
C2H2	Solyc09g089600.1.1	SL2.40ch09	64680671-64681246	SL2.40ch09:64680671..64681246	GO:0003700
C2H2	Solyc09g090260.1.1	SL2.40ch09	65139122-65139892	SL2.40ch09:65139122..65139892	GO:0005622
C2H2	Solyc10g008870.2.1	SL2.40ch10	2917954-2919487	SL2.40ch10:2917954..2919487	"GO:0005515,GO:0016944"
C2H2	Solyc10g047670.1.1	SL2.40ch10	37073000-37077377	SL2.40ch10:37073000..37077377	"GO:0008270,GO:0005622"
C2H2	Solyc10g049870.1.1	SL2.40ch10	42453957-42454475	SL2.40ch10:42453957..42454475	GO:0003700
C2H2	Solyc10g077110.1.1	SL2.40ch10	59317232-59319574	SL2.40ch10:59317232..59319574	"GO:0003676,GO:0005622"
C2H2	Solyc10g078970.1.1	SL2.40ch10	59934149-59935134	SL2.40ch10:59934149..59935134	GO:0005622
C2H2	Solyc10g078990.1.1	SL2.40ch10	59960204-59961127	SL2.40ch10:59960204..59961127	GO:0005622
C2H2	Solyc10g080090.1.1	SL2.40ch10	60802864-60805182	SL2.40ch10:60802864..60805182	"GO:0003677,GO:0046983"
C2H2	Solyc10g080200.1.1	SL2.40ch10	60873586-60876940	SL2.40ch10:60873586..60876940	"GO:0008270,GO:0005622"
C2H2	Solyc10g084180.1.1	SL2.40ch10	63159261-63161247	SL2.40ch10:63159261..63161247	"GO:0005515,GO:0003700"
C2H2	Solyc10g084910.1.1	SL2.40ch10	63595091-63596173	SL2.40ch10:63595091..63596173	GO:0005622
C2H2	Solyc11g013520.1.1	SL2.40ch11	6585029-6595031	SL2.40ch11:6585029..6595031	GO:0046972
C2H2	Solyc11g017140.1.1	SL2.40ch11	7925834-7927291	SL2.40ch11:7925834..7927291	GO:0005622
C2H2	Solyc11g062060.1.1	SL2.40ch11	45968163-45970774	SL2.40ch11:45968163..45970774	GO:0005622
C2H2	Solyc11g066400.1.1	SL2.40ch11	49266712-49267596	SL2.40ch11:49266712..49267596	GO:0003700
C2H2	Solyc11g066420.1.1	SL2.40ch11	49281582-49282736	SL2.40ch11:49281582..49282736	GO:0005622
C2H2	Solyc11g069240.1.1	SL2.40ch11	50956654-50961903	SL2.40ch11:50956654..50961903	GO:0005622
C2H2	Solyc11g072210.1.1	SL2.40ch11	52518145-52519587	SL2.40ch11:52518145..52519587	GO:0005622
C2H2	Solyc11g073060.1.1	SL2.40ch11	53255537-53256001	SL2.40ch11:53255537..53256001	GO:0005622
C2H2	Solyc12g088390.1.1	SL2.40ch12	62238837-62239439	SL2.40ch12:62238837..62239439	GO:0005622
C3H	Solyc00g007450.1.1	SL2.40ch00	7080386-7081255	SL2.40ch00:7080386..7081255	GO:0008270
C3H	Solyc00g198360.1.1	SL2.40ch00	18788774-18789643	SL2.40ch00:18788774..18789643	GO:0008270
C3H	Solyc01g008170.2.1	SL2.40ch01	2308753-2312911	SL2.40ch01:2308753..2312911	GO:0008270
C3H	Solyc01g008600.2.1	SL2.40ch01	2684942-2688779	SL2.40ch01:2684942..2688779	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc01g014850.2.1	SL2.40ch01	15586445-15597388	SL2.40ch01:15586445..15597388	GO:0003700
C3H	Solyc01g067550.2.1	SL2.40ch01	68690543-68697003	SL2.40ch01:68690543..68697003	GO:0008270
C3H	Solyc01g073940.2.1	SL2.40ch01	70522512-70526312	SL2.40ch01:70522512..70526312	GO:0003700
C3H	Solyc01g087030.2.1	SL2.40ch01	73707290-73715081	SL2.40ch01:73707290..73715081	"GO:0005515,GO:0003682"
C3H	Solyc01g087170.2.1	SL2.40ch01	73864028-73865449	SL2.40ch01:73864028..73865449	GO:0003700
C3H	Solyc01g088100.2.1	SL2.40ch01	74721207-74725442	SL2.40ch01:74721207..74725442	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc01g100990.2.1	SL2.40ch01	82619600-82622439	SL2.40ch01:82619600..82622439	GO:0008270
C3H	Solyc01g103090.2.1	SL2.40ch01	83516637-83524905	SL2.40ch01:83516637..83524905	"GO:0003676,GO:0005634,GO:0008270,GO:0000166"
C3H	Solyc01g110490.2.1	SL2.40ch01	88946070-88950914	SL2.40ch01:88946070..88950914	"GO:0008152,GO:0008270,GO:0055114"
C3H	Solyc02g021760.2.1	SL2.40ch02	14319129-14335346	SL2.40ch02:14319129..14335346	"GO:0005516,GO:0003723"
C3H	Solyc02g070240.2.1	SL2.40ch02	34567760-34582177	SL2.40ch02:34567760..34582177	"GO:0005516,GO:0003723"
C3H	Solyc02g082110.2.1	SL2.40ch02	40406122-40408880	SL2.40ch02:40406122..40408880	GO:0008270
C3H	Solyc02g084200.1.1	SL2.40ch02	41952210-41955960	SL2.40ch02:41952210..41955960	GO:0008270
C3H	Solyc02g084520.2.1	SL2.40ch02	42188569-42192453	SL2.40ch02:42188569..42192453	GO:0008270
C3H	Solyc02g086430.2.1	SL2.40ch02	43675564-43676632	SL2.40ch02:43675564..43676632	GO:0008270
C3H	Solyc02g086510.2.1	SL2.40ch02	43760363-43764291	SL2.40ch02:43760363..43764291	"GO:0003676,GO:0016020,GO:0008270,GO:0000166"
C3H	Solyc03g006350.2.1	SL2.40ch03	943458-946178	SL2.40ch03:943458..946178	GO:0008270
C3H	Solyc03g026350.2.1	SL2.40ch03	8163707-8171791	SL2.40ch03:8163707..8171791	GO:0008270
C3H	Solyc03g063200.2.1	SL2.40ch03	30892043-30896175	SL2.40ch03:30892043..30896175	GO:0008270
C3H	Solyc03g063680.1.1	SL2.40ch03	32748983-32751070	SL2.40ch03:32748983..32751070	GO:0003700
C3H	Solyc03g111580.2.1	SL2.40ch03	56264331-56273480	SL2.40ch03:56264331..56273480	"GO:0003677,GO:0004518"
C3H	Solyc03g116410.1.1	SL2.40ch03	59917775-59919730	SL2.40ch03:59917775..59919730	GO:0008270
C3H	Solyc03g116420.1.1	SL2.40ch03	59921447-59922676	SL2.40ch03:59921447..59922676	GO:0008270
C3H	Solyc03g119430.2.1	SL2.40ch03	62095946-62099039	SL2.40ch03:62095946..62099039	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc04g008550.2.1	SL2.40ch04	2166940-2170876	SL2.40ch04:2166940..2170876	"GO:0008152,GO:0008270"
C3H	Solyc04g017710.2.1	SL2.40ch04	7786866-7792144	SL2.40ch04:7786866..7792144	GO:0048306
C3H	Solyc04g057990.2.1	SL2.40ch04	54248696-54262878	SL2.40ch04:54248696..54262878	"GO:0005524,GO:0008270"
C3H	Solyc04g064770.1.1	SL2.40ch04	55030749-55033539	SL2.40ch04:55030749..55033539	GO:0008270
C3H	Solyc04g064800.2.1	SL2.40ch04	55069783-55076113	SL2.40ch04:55069783..55076113	GO:0008270
C3H	Solyc05g008670.2.1	SL2.40ch05	2957972-2959919	SL2.40ch05:2957972..2959919	GO:0003700
C3H	Solyc05g009350.2.1	SL2.40ch05	3490284-3496454	SL2.40ch05:3490284..3496454	GO:0008270
C3H	Solyc05g052570.2.1	SL2.40ch05	61926638-61928431	SL2.40ch05:61926638..61928431	GO:0008270
C3H	Solyc06g008740.2.1	SL2.40ch06	2662468-2666393	SL2.40ch06:2662468..2666393	GO:0008270
C3H	Solyc06g009070.2.1	SL2.40ch06	3005956-3022364	SL2.40ch06:3005956..3022364	"GO:0005524,GO:0008270,GO:0005622"
C3H	Solyc06g054600.2.1	SL2.40ch06	33815394-33816509	SL2.40ch06:33815394..33816509	"GO:0003677,GO:0004518"
C3H	Solyc06g054620.2.1	SL2.40ch06	33824428-33828091	SL2.40ch06:33824428..33828091	"GO:0003677,GO:0004518"
C3H	Solyc06g063020.2.1	SL2.40ch06	36178410-36181754	SL2.40ch06:36178410..36181754	"GO:0003676,GO:0008270"
C3H	Solyc06g071860.2.1	SL2.40ch06	40662265-40667701	SL2.40ch06:40662265..40667701	"GO:0003677,GO:0004518"
C3H	Solyc06g072720.2.1	SL2.40ch06	41239040-41242945	SL2.40ch06:41239040..41242945	GO:0003700
C3H	Solyc06g082010.2.1	SL2.40ch06	44251649-44254674	SL2.40ch06:44251649..44254674	GO:0003700
C3H	Solyc07g047940.2.1	SL2.40ch07	56470551-56473370	SL2.40ch07:56470551..56473370	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc07g053750.1.1	SL2.40ch07	59504676-59505929	SL2.40ch07:59504676..59505929	GO:0008270
C3H	Solyc07g065290.2.1	SL2.40ch07	64330684-64333914	SL2.40ch07:64330684..64333914	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc08g062540.1.1	SL2.40ch08	48449227-48449764	SL2.40ch08:48449227..48449764	
C3H	Solyc08g068830.2.1	SL2.40ch08	55133743-55135662	SL2.40ch08:55133743..55135662	GO:0005622
C3H	Solyc09g007230.2.1	SL2.40ch09	832874-838682	SL2.40ch09:832874..838682	GO:0008270
C3H	Solyc09g074640.2.1	SL2.40ch09	61952322-61957433	SL2.40ch09:61952322..61957433	GO:0008270
C3H	Solyc09g089850.2.1	SL2.40ch09	64832564-64835830	SL2.40ch09:64832564..64835830	
C3H	Solyc10g018090.1.1	SL2.40ch10	6599840-6600016	SL2.40ch10:6599840..6600016	
C3H	Solyc10g038000.1.1	SL2.40ch10	18403923-18415752	SL2.40ch10:18403923..18415752	"GO:0005515,GO:0003682"
C3H	Solyc10g047040.1.1	SL2.40ch10	34709751-34711043	SL2.40ch10:34709751..34711043	GO:0008270
C3H	Solyc10g078750.1.1	SL2.40ch10	59800183-59803268	SL2.40ch10:59800183..59803268	"GO:0003723,GO:0008270"
C3H	Solyc10g079120.1.1	SL2.40ch10	60053436-60055547	SL2.40ch10:60053436..60055547	GO:0008270
C3H	Solyc10g079190.1.1	SL2.40ch10	60106005-60110030	SL2.40ch10:60106005..60110030	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc10g080260.1.1	SL2.40ch10	60917085-60919178	SL2.40ch10:60917085..60919178	GO:0008270
C3H	Solyc10g080480.1.1	SL2.40ch10	61060405-61063905	SL2.40ch10:61060405..61063905	"GO:0003723,GO:0008270"
C3H	Solyc10g083640.1.1	SL2.40ch10	62756425-62760116	SL2.40ch10:62756425..62760116	"GO:0003676,GO:0005634,GO:0008270,GO:0000166"
C3H	Solyc11g008900.1.1	SL2.40ch11	3068520-3076321	SL2.40ch11:3068520..3076321	"GO:0003677,GO:0004518"
C3H	Solyc11g062240.1.1	SL2.40ch11	46229703-46231982	SL2.40ch11:46229703..46231982	
C3H	Solyc11g065320.1.1	SL2.40ch11	47794452-47797533	SL2.40ch11:47794452..47797533	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc11g066830.1.1	SL2.40ch11	49725870-49729591	SL2.40ch11:49725870..49729591	"GO:0003676,GO:0005634,GO:0008270,GO:0000166"
C3H	Solyc11g069340.1.1	SL2.40ch11	51024238-51035406	SL2.40ch11:51024238..51035406	"GO:0006396,GO:0003676,GO:0008168,GO:0008270"
C3H	Solyc11g070070.1.1	SL2.40ch11	51701395-51703065	SL2.40ch11:51701395..51703065	GO:0008270
C3H	Solyc12g005770.1.1	SL2.40ch12	415079-426833	SL2.40ch12:415079..426833	GO:0008270
C3H	Solyc12g008660.1.1	SL2.40ch12	2038195-2039412	SL2.40ch12:2038195..2039412	GO:0008270
C3H	Solyc12g008870.1.1	SL2.40ch12	2199225-2202063	SL2.40ch12:2199225..2202063	"GO:0008270,GO:0003824"
C3H	Solyc12g009390.1.1	SL2.40ch12	2674220-2680864	SL2.40ch12:2674220..2680864	GO:0008270
C3H	Solyc12g017410.1.1	SL2.40ch12	6660084-6668349	SL2.40ch12:6660084..6668349	GO:0003723
C3H	Solyc12g035250.1.1	SL2.40ch12	24097531-24101454	SL2.40ch12:24097531..24101454	"GO:0003676,GO:0008270,GO:0000166"
C3H	Solyc12g040230.1.1	SL2.40ch12	38434666-38437928	SL2.40ch12:38434666..38437928	GO:0008270
C3H	Solyc12g040300.1.1	SL2.40ch12	38693253-38695783	SL2.40ch12:38693253..38695783	GO:0008270
C3H	Solyc12g089260.1.1	SL2.40ch12	62807939-62816214	SL2.40ch12:62807939..62816214	GO:0008270
CAMTA 	Solyc01g057270.2.1	SL2.40ch01	53184636-53195279	SL2.40ch01:53184636..53195279	GO:0016563
CAMTA 	Solyc01g105230.2.1	SL2.40ch01	85225555-85236376	SL2.40ch01:85225555..85236376	GO:0016563
CAMTA 	Solyc04g056270.2.1	SL2.40ch04	53071198-53081628	SL2.40ch04:53071198..53081628	GO:0016563
CAMTA 	Solyc05g015650.2.1	SL2.40ch05	11602390-11617832	SL2.40ch05:11602390..11617832	GO:0016563
CAMTA 	Solyc12g035520.1.1	SL2.40ch12	25868916-25893758	SL2.40ch12:25868916..25893758	GO:0005634
CAMTA 	Solyc12g099340.1.1	SL2.40ch12	64864264-64872889	SL2.40ch12:64864264..64872889	GO:0016563
CCAAT	Solyc00g107050.1.1	SL2.40ch00	15998053-15998487	SL2.40ch00:15998053..15998487	"GO:0003677,GO:0005622"
CCAAT	Solyc00g270510.1.1	SL2.40ch00	20587172-20587726	SL2.40ch00:20587172..20587726	GO:0003700
CCAAT	Solyc01g006930.2.1	SL2.40ch01	1506539-1511917	SL2.40ch01:1506539..1511917	"GO:0003700,GO:0016566"
CCAAT	Solyc01g008490.2.1	SL2.40ch01	2578536-2583600	SL2.40ch01:2578536..2583600	GO:0003700
CCAAT	Solyc01g067130.2.1	SL2.40ch01	67899839-67900307	SL2.40ch01:67899839..67900307	GO:0003700
CCAAT	Solyc01g079870.2.1	SL2.40ch01	71515231-71516797	SL2.40ch01:71515231..71516797	"GO:0005515,GO:0003700"
CCAAT	Solyc01g087240.2.1	SL2.40ch01	73938193-73944527	SL2.40ch01:73938193..73944527	GO:0003700
CCAAT	Solyc01g096710.2.1	SL2.40ch01	79486423-79494328	SL2.40ch01:79486423..79494328	"GO:0003677,GO:0005622"
CCAAT	Solyc01g099320.2.1	SL2.40ch01	81371886-81372422	SL2.40ch01:81371886..81372422	GO:0003700
CCAAT	Solyc02g021330.1.1	SL2.40ch02	13192950-13193411	SL2.40ch02:13192950..13193411	"GO:0003677,GO:0005622"
CCAAT	Solyc02g032180.1.1	SL2.40ch02	18607310-18609946	SL2.40ch02:18607310..18609946	"GO:0003677,GO:0005622"
CCAAT	Solyc02g032190.1.1	SL2.40ch02	18699626-18699913	SL2.40ch02:18699626..18699913	"GO:0003677,GO:0005622"
CCAAT	Solyc02g069860.2.1	SL2.40ch02	34253995-34260017	SL2.40ch02:34253995..34260017	GO:0016566
CCAAT	Solyc02g091030.2.1	SL2.40ch02	47044186-47052491	SL2.40ch02:47044186..47052491	"GO:0003677,GO:0005622"
CCAAT	Solyc03g005220.2.1	SL2.40ch03	128262-131588	SL2.40ch03:128262..131588	GO:0003684
CCAAT	Solyc03g110840.1.1	SL2.40ch03	55636673-55637161	SL2.40ch03:55636673..55637161	GO:0003700
CCAAT	Solyc03g110850.1.1	SL2.40ch03	55644059-55644550	SL2.40ch03:55644059..55644550	GO:0003700
CCAAT	Solyc03g110860.2.1	SL2.40ch03	55647896-55652698	SL2.40ch03:55647896..55652698	"GO:0016563,GO:0003700"
CCAAT	Solyc03g111450.1.1	SL2.40ch03	56093713-56094778	SL2.40ch03:56093713..56094778	"GO:0003677,GO:0005622"
CCAAT	Solyc03g111460.1.1	SL2.40ch03	56111621-56115247	SL2.40ch03:56111621..56115247	"GO:0003677,GO:0005622"
CCAAT	Solyc03g111470.1.1	SL2.40ch03	56125354-56128531	SL2.40ch03:56125354..56128531	"GO:0003677,GO:0005622"
CCAAT	Solyc03g114400.2.1	SL2.40ch03	58445433-58448843	SL2.40ch03:58445433..58448843	"GO:0003700,GO:0003714"
CCAAT	Solyc03g121940.2.1	SL2.40ch03	63991444-63996098	SL2.40ch03:63991444..63996098	GO:0005634
CCAAT	Solyc04g009520.2.1	SL2.40ch04	2939506-2942143	SL2.40ch04:2939506..2942143	"GO:0005515,GO:0003700"
CCAAT	Solyc04g015060.1.1	SL2.40ch04	5258000-5260765	SL2.40ch04:5258000..5260765	"GO:0005634,GO:0003677,GO:0005622"
CCAAT	Solyc04g049910.2.1	SL2.40ch04	43871375-43875010	SL2.40ch04:43871375..43875010	GO:0003700
CCAAT	Solyc04g054150.1.1	SL2.40ch04	50976969-50977535	SL2.40ch04:50976969..50977535	"GO:0005515,GO:0003700"
CCAAT	Solyc05g005350.1.1	SL2.40ch05	281751-283619	SL2.40ch05:281751..283619	"GO:0016563,GO:0003700"
CCAAT	Solyc05g005360.1.1	SL2.40ch05	286747-288650	SL2.40ch05:286747..288650	"GO:0016563,GO:0003700"
CCAAT	Solyc05g005370.1.1	SL2.40ch05	291616-294183	SL2.40ch05:291616..294183	GO:0003700
CCAAT	Solyc05g005380.1.1	SL2.40ch05	296965-302672	SL2.40ch05:296965..302672	"GO:0003677,GO:0005622"
CCAAT	Solyc05g005390.1.1	SL2.40ch05	311353-313456	SL2.40ch05:311353..313456	"GO:0005634,GO:0003677,GO:0005622"
CCAAT	Solyc05g005440.1.1	SL2.40ch05	331734-333675	SL2.40ch05:331734..333675	GO:0016563
CCAAT	Solyc05g014800.1.1	SL2.40ch05	9000679-9001270	SL2.40ch05:9000679..9001270	GO:0003684
CCAAT	Solyc05g014810.1.1	SL2.40ch05	9016391-9017104	SL2.40ch05:9016391..9017104	"GO:0032183,GO:0003684"
CCAAT	Solyc05g014830.1.1	SL2.40ch05	9036043-9039696	SL2.40ch05:9036043..9039696	"GO:0032183,GO:0003684"
CCAAT	Solyc05g014880.1.1	SL2.40ch05	9083687-9086388	SL2.40ch05:9083687..9086388	GO:0003684
CCAAT	Solyc05g014890.1.1	SL2.40ch05	9095373-9095888	SL2.40ch05:9095373..9095888	"GO:0005634,GO:0003677"
CCAAT	Solyc05g015330.1.1	SL2.40ch05	10362181-10362615	SL2.40ch05:10362181..10362615	GO:0046982
CCAAT	Solyc05g015550.1.1	SL2.40ch05	11410342-11411388	SL2.40ch05:11410342..11411388	"GO:0003677,GO:0005622"
CCAAT	Solyc06g009010.1.1	SL2.40ch06	2953980-2954516	SL2.40ch06:2953980..2954516	GO:0003700
CCAAT	Solyc06g016750.2.1	SL2.40ch06	9456304-9470235	SL2.40ch06:9456304..9470235	"GO:0003677,GO:0005622"
CCAAT	Solyc06g069310.2.1	SL2.40ch06	39454559-39458600	SL2.40ch06:39454559..39458600	"GO:0003700,GO:0003714"
CCAAT	Solyc06g072040.1.1	SL2.40ch06	40788275-40788973	SL2.40ch06:40788275..40788973	"GO:0016563,GO:0003700"
CCAAT	Solyc06g074750.1.1	SL2.40ch06	42689670-42690521	SL2.40ch06:42689670..42690521	"GO:0005634,GO:0003677"
CCAAT	Solyc07g065500.1.1	SL2.40ch07	64453920-64454468	SL2.40ch07:64453920..64454468	GO:0003700
CCAAT	Solyc07g065560.1.1	SL2.40ch07	64498829-64499957	SL2.40ch07:64498829..64499957	"GO:0005515,GO:0003677"
CCAAT	Solyc07g065570.1.1	SL2.40ch07	64507820-64508472	SL2.40ch07:64507820..64508472	"GO:0003677,GO:0005622"
CCAAT	Solyc07g065580.1.1	SL2.40ch07	64510822-64511445	SL2.40ch07:64510822..64511445	GO:0003700
CCAAT	Solyc08g007960.1.1	SL2.40ch08	2459076-2459450	SL2.40ch08:2459076..2459450	GO:0046982
CCAAT	Solyc08g062210.2.1	SL2.40ch08	47964141-47973284	SL2.40ch08:47964141..47973284	GO:0003700
CCAAT	Solyc09g007290.2.1	SL2.40ch09	886803-890202	SL2.40ch09:886803..890202	GO:0003700
CCAAT	Solyc09g009680.2.1	SL2.40ch09	3073330-3079860	SL2.40ch09:3073330..3079860	"GO:0003677,GO:0005669"
CCAAT	Solyc09g074760.1.1	SL2.40ch09	62067379-62067795	SL2.40ch09:62067379..62067795	GO:0003700
CCAAT	Solyc09g082710.2.1	SL2.40ch09	63814378-63815336	SL2.40ch09:63814378..63815336	"GO:0005634,GO:0003677"
CCAAT	Solyc10g006560.2.1	SL2.40ch10	1118420-1120843	SL2.40ch10:1118420..1120843	GO:0003684
CCAAT	Solyc10g009440.2.1	SL2.40ch10	3535781-3537995	SL2.40ch10:3535781..3537995	GO:0016563
CCAAT	Solyc10g079150.1.1	SL2.40ch10	60080390-60082273	SL2.40ch10:60080390..60082273	GO:0005634
CCAAT	Solyc10g081840.1.1	SL2.40ch10	62130478-62134184	SL2.40ch10:62130478..62134184	GO:0005634
CCAAT	Solyc11g007920.1.1	SL2.40ch11	2160950-2161384	SL2.40ch11:2160950..2161384	"GO:0005515,GO:0003677"
CCAAT	Solyc11g012750.1.1	SL2.40ch11	5518371-5519428	SL2.40ch11:5518371..5519428	"GO:0005634,GO:0003677,GO:0005622"
CCAAT	Solyc11g016910.1.1	SL2.40ch11	7472892-7473173	SL2.40ch11:7472892..7473173	GO:0003677
CCAAT	Solyc11g016920.1.1	SL2.40ch11	7486252-7486835	SL2.40ch11:7486252..7486835	"GO:0003677,GO:0005622"
CCAAT	Solyc11g065700.1.1	SL2.40ch11	48316685-48322085	SL2.40ch11:48316685..48322085	GO:0005634
CCAAT	Solyc11g068480.1.1	SL2.40ch11	50274716-50277634	SL2.40ch11:50274716..50277634	"GO:0003677,GO:0005622"
CCAAT	Solyc11g072150.1.1	SL2.40ch11	52469132-52473125	SL2.40ch11:52469132..52473125	"GO:0003677,GO:0005622"
CCAAT	Solyc11g073250.1.1	SL2.40ch11	53355429-53355963	SL2.40ch11:53355429..53355963	GO:0003684
CCAAT	Solyc11g073260.1.1	SL2.40ch11	53357822-53358320	SL2.40ch11:53357822..53358320	"GO:0005634,GO:0003677"
CCAAT	Solyc12g005270.1.1	SL2.40ch12	167632-168204	SL2.40ch12:167632..168204	"GO:0005634,GO:0003677"
CCAAT	Solyc12g006120.1.1	SL2.40ch12	682575-683183	SL2.40ch12:682575..683183	"GO:0005634,GO:0003677,GO:0005622"
CCAAT	Solyc12g009050.1.1	SL2.40ch12	2340487-2342273	SL2.40ch12:2340487..2342273	"GO:0005634,GO:0016602"
CCAAT	Solyc12g027650.1.1	SL2.40ch12	18852692-18853919	SL2.40ch12:18852692..18853919	"GO:0005634,GO:0003677,GO:0005622"
CCAAT	Solyc12g038390.1.1	SL2.40ch12	35186496-35187059	SL2.40ch12:35186496..35187059	
CPP	Solyc07g020710.2.1	SL2.40ch07	13283922-13300852	SL2.40ch07:13283922..13300852	"GO:0005515,GO:0003700"
CPP	Solyc08g067150.2.1	SL2.40ch08	53283144-53291920	SL2.40ch08:53283144..53291920	
CPP	Solyc09g082500.2.1	SL2.40ch09	63614809-63621319	SL2.40ch09:63614809..63621319	GO:0003700
CPP	Solyc12g007180.1.1	SL2.40ch12	1616773-1625594	SL2.40ch12:1616773..1625594	
CSD 	Solyc01g111280.2.1	SL2.40ch01	89345171-89346007	SL2.40ch01:89345171..89346007	"GO:0030528,GO:0005515"
CSD 	Solyc01g111300.2.1	SL2.40ch01	89348859-89349828	SL2.40ch01:89348859..89349828	"GO:0003729,GO:0003697,GO:0003690"
CSD 	Solyc02g083800.2.1	SL2.40ch02	41645066-41646173	SL2.40ch02:41645066..41646173	"GO:0003723,GO:0003697,GO:0003690"
CSD 	Solyc03g033500.2.1	SL2.40ch03	9319652-9320822	SL2.40ch03:9319652..9320822	"GO:0003723,GO:0003697,GO:0003690"
CSD 	Solyc10g055250.1.1	SL2.40ch10	51991131-51991640	SL2.40ch10:51991131..51991640	"GO:0003676,GO:0008270,GO:0006355"
DBP	Solyc06g065610.2.1	SL2.40ch06	37376494-37381443	SL2.40ch06:37376494..37381443	GO:0004722
DBP	Solyc07g007220.2.1	SL2.40ch07	1957198-1960831	SL2.40ch07:1957198..1960831	GO:0004722
E2F-DP	Solyc01g007760.2.1	SL2.40ch01	1916300-1921403	SL2.40ch01:1916300..1921403	"GO:0003700,GO:0003714"
E2F-DP	Solyc02g087310.2.1	SL2.40ch02	44330413-44334778	SL2.40ch02:44330413..44334778	GO:0003677
E2F-DP	Solyc03g113760.2.1	SL2.40ch03	57871803-57874897	SL2.40ch03:57871803..57874897	GO:0003677
E2F-DP	Solyc04g081350.2.1	SL2.40ch04	62955513-62961934	SL2.40ch04:62955513..62961934	GO:0003700
E2F-DP	Solyc06g074010.2.1	SL2.40ch06	42140223-42151673	SL2.40ch06:42140223..42151673	"GO:0005515,GO:0003677"
E2F-DP	Solyc09g010670.2.1	SL2.40ch09	3990313-3995331	SL2.40ch09:3990313..3995331	"GO:0003713,GO:0003700"
E2F-DP	Solyc10g078430.1.1	SL2.40ch10	59571654-59579911	SL2.40ch10:59571654..59579911	"GO:0003700,GO:0046982"
E2F-DP	Solyc11g068800.1.1	SL2.40ch11	50504117-50508808	SL2.40ch11:50504117..50508808	GO:0005667
EIL	Solyc00g154980.1.1	SL2.40ch00	17553327-17554824	SL2.40ch00:17553327..17554824	GO:0003700
EIL	Solyc01g006650.1.1	SL2.40ch01	1246050-1248906	SL2.40ch01:1246050..1248906	GO:0003700
EIL	Solyc01g009170.2.1	SL2.40ch01	3203718-3206211	SL2.40ch01:3203718..3206211	"GO:0005515,GO:0003700"
EIL	Solyc01g014480.2.1	SL2.40ch01	13959370-13962121	SL2.40ch01:13959370..13962121	GO:0003700
EIL	Solyc01g096810.2.1	SL2.40ch01	79563681-79566235	SL2.40ch01:79563681..79566235	"GO:0005515,GO:0003700"
EIL	Solyc03g096630.1.1	SL2.40ch03	52293811-52295115	SL2.40ch03:52293811..52295115	GO:0005634
EIL	Solyc04g054840.1.1	SL2.40ch04	52449278-52450789	SL2.40ch04:52449278..52450789	"GO:0005515,GO:0003700"
EIL	Solyc06g073720.1.1	SL2.40ch06	41868757-41870589	SL2.40ch06:41868757..41870589	"GO:0005515,GO:0003700"
EIL	Solyc06g073730.1.1	SL2.40ch06	41879453-41881270	SL2.40ch06:41879453..41881270	"GO:0005515,GO:0003700"
FAR1	Solyc00g012700.1.1	SL2.40ch00	10572926-10573750	SL2.40ch00:10572926..10573750	
FAR1	Solyc01g096850.2.1	SL2.40ch01	79605422-79610949	SL2.40ch01:79605422..79610949	"GO:0006310,GO:0008270"
FAR1	Solyc01g103180.2.1	SL2.40ch01	83609493-83613702	SL2.40ch01:83609493..83613702	GO:0008270
FAR1	Solyc01g112320.2.1	SL2.40ch01	90169312-90174218	SL2.40ch01:90169312..90174218	GO:0008270
FAR1	Solyc02g068550.1.1	SL2.40ch02	33077956-33081226	SL2.40ch02:33077956..33081226	"GO:0003700,GO:0016563"
FAR1	Solyc02g092170.1.1	SL2.40ch02	47926440-47926694	SL2.40ch02:47926440..47926694	
FAR1	Solyc03g044690.1.1	SL2.40ch03	14328670-14329779	SL2.40ch03:14328670..14329779	
FAR1	Solyc03g113110.1.1	SL2.40ch03	57441184-57441438	SL2.40ch03:57441184..57441438	
FAR1	Solyc03g117520.1.1	SL2.40ch03	60711082-60712938	SL2.40ch03:60711082..60712938	GO:0008270
FAR1	Solyc03g121630.2.1	SL2.40ch03	63770576-63782916	SL2.40ch03:63770576..63782916	"GO:0003700,GO:0016563"
FAR1	Solyc05g014930.1.1	SL2.40ch05	9115816-9116218	SL2.40ch05:9115816..9116218	
FAR1	Solyc06g054040.1.1	SL2.40ch06	33392946-33393200	SL2.40ch06:33392946..33393200	
FAR1	Solyc06g068200.1.1	SL2.40ch06	38641511-38643830	SL2.40ch06:38641511..38643830	"GO:0003700,GO:0016563"
FAR1	Solyc06g068210.1.1	SL2.40ch06	38646008-38648236	SL2.40ch06:38646008..38648236	GO:0008270
FAR1	Solyc06g073200.2.1	SL2.40ch06	41496753-41499357	SL2.40ch06:41496753..41499357	
